Datetime,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,hour,weekday,month,is_weekend
2005-02-24 02:00:00,0.9,275.0,2.9,117.0,100.0,4.0,80.8,0.6666,2,3,2,0
2005-02-24 03:00:00,0.7,275.0,1.5,106.5,93.0,4.3,81.0,0.677,3,3,2,0
2005-02-24 04:00:00,0.6499999999999999,275.0,1.3,96.0,86.0,2.9,85.3,0.6503,4,3,2,0
2005-02-24 05:00:00,0.6,275.0,1.2,87.0,81.0,3.3,84.5,0.6612,5,3,2,0
2005-02-24 06:00:00,0.8,275.0,3.0,197.0,131.0,3.6,84.4,0.6724,6,3,2,0
2005-02-24 07:00:00,1.5,275.0,5.5,290.0,170.0,3.8,83.8,0.6771,7,3,2,0
2005-02-24 08:00:00,3.1,275.0,12.9,621.0,267.0,4.1,82.5,0.6819,8,3,2,0
2005-02-24 09:00:00,3.8,275.0,14.5,645.0,269.0,3.9,83.9,0.6847,9,3,2,0
2005-02-24 10:00:00,2.7,275.0,9.0,573.0,244.0,4.1,83.9,0.6967,10,3,2,0
2005-02-24 11:00:00,1.8,275.0,6.5,414.0,232.0,4.6,82.0,0.6997,11,3,2,0
2005-02-24 12:00:00,1.4,275.0,5.4,314.0,196.0,5.5,79.5,0.7238,12,3,2,0
2005-02-24 13:00:00,1.7,275.0,7.4,317.0,195.0,6.7,76.2,0.7519,13,3,2,0
2005-02-24 14:00:00,1.9,275.0,7.7,290.0,189.0,7.9,69.0,0.7394,14,3,2,0
2005-02-24 15:00:00,2.2,275.0,10.7,385.0,212.0,8.5,66.3,0.7387,15,3,2,0
2005-02-24 16:00:00,3.0,275.0,13.3,507.0,267.0,7.6,70.8,0.7399,16,3,2,0
2005-02-24 17:00:00,3.0,275.0,13.2,534.0,262.0,7.2,72.4,0.7372,17,3,2,0
2005-02-24 18:00:00,3.9,275.0,17.5,601.0,270.0,6.7,74.2,0.7326,18,3,2,0
2005-02-24 19:00:00,4.0,275.0,17.7,583.0,260.0,6.1,75.8,0.7184,19,3,2,0
2005-02-24 20:00:00,3.9,275.0,17.5,551.0,265.0,6.3,74.9,0.7187,20,3,2,0
2005-02-24 21:00:00,3.5,275.0,14.1,547.0,262.0,6.0,78.0,0.7345,21,3,2,0
2005-02-24 22:00:00,2.4,275.0,8.4,385.0,227.0,5.6,81.2,0.7443,22,3,2,0
2005-02-24 23:00:00,2.1,275.0,7.9,318.0,192.0,5.5,81.5,0.7393,23,3,2,0
2005-02-25 00:00:00,2.5,275.0,8.1,356.0,202.0,5.3,84.1,0.753,0,4,2,0
2005-02-25 01:00:00,2.1,275.0,7.1,326.0,189.0,5.2,83.9,0.7487,1,4,2,0
2005-02-25 02:00:00,1.5,275.0,5.2,233.0,157.0,5.1,83.5,0.7416,2,4,2,0
2005-02-25 03:00:00,1.1,275.0,3.4,174.5,127.0,5.0,82.9,0.73,3,4,2,0
2005-02-25 04:00:00,1.0,275.0,3.4,116.0,97.0,5.0,82.5,0.7265,4,4,2,0
2005-02-25 05:00:00,0.8,275.0,2.1,120.0,100.0,5.0,82.8,0.7273,5,4,2,0
2005-02-25 06:00:00,1.0,275.0,4.1,228.0,146.0,5.2,80.7,0.7219,6,4,2,0
2005-02-25 07:00:00,1.4,275.0,6.1,303.0,175.0,5.3,80.2,0.7179,7,4,2,0
2005-02-25 08:00:00,3.6,275.0,18.7,378.33333333333337,180.0,5.7,79.7,0.734,8,4,2,0
2005-02-25 09:00:00,5.8,275.0,27.9,453.6666666666667,185.0,6.2,76.8,0.7355,9,4,2,0
2005-02-25 10:00:00,4.2,275.0,17.8,529.0,190.0,8.3,67.4,0.7384,10,4,2,0
2005-02-25 11:00:00,3.3,275.0,11.8,615.0,166.0,10.8,52.1,0.6746,11,4,2,0
2005-02-25 12:00:00,1.7,275.0,6.6,298.0,153.0,13.0,40.3,0.6028,12,4,2,0
2005-02-25 13:00:00,2.1,275.0,8.4,317.0,167.0,10.9,44.8,0.5849,13,4,2,0
2005-02-25 14:00:00,2.2,275.0,7.6,305.0,137.0,11.5,42.1,0.5706,14,4,2,0
2005-02-25 15:00:00,1.8,275.0,6.7,253.0,140.0,12.5,38.5,0.5568,15,4,2,0
2005-02-25 16:00:00,2.0,275.0,7.9,296.0,150.0,12.6,38.5,0.5586,16,4,2,0
2005-02-25 17:00:00,2.3,275.0,8.4,293.0,152.0,12.3,38.4,0.5488,17,4,2,0
2005-02-25 18:00:00,2.8,275.0,12.1,353.0,177.0,10.2,43.1,0.5366,18,4,2,0
2005-02-25 19:00:00,3.4,275.0,12.6,399.0,189.0,8.6,48.2,0.5385,19,4,2,0
2005-02-25 20:00:00,4.0,275.0,13.6,454.0,195.0,7.8,50.8,0.5384,20,4,2,0
2005-02-25 21:00:00,2.3,275.0,8.1,356.0,179.0,7.3,52.8,0.5404,21,4,2,0
2005-02-25 22:00:00,2.7,275.0,11.2,473.0,188.0,6.2,62.4,0.5958,22,4,2,0
2005-02-25 23:00:00,2.7,275.0,10.1,482.0,170.0,5.1,68.2,0.6033,23,4,2,0
2005-02-26 00:00:00,2.8,275.0,8.8,443.0,161.0,4.7,69.0,0.5936,0,5,2,1
2005-02-26 01:00:00,2.1,275.0,6.8,373.0,145.0,4.0,69.8,0.5756,1,5,2,1
2005-02-26 02:00:00,1.9,275.0,6.4,320.0,136.0,3.4,71.3,0.5626,2,5,2,1
2005-02-26 03:00:00,2.1,275.0,6.7,276.5,129.0,2.8,74.0,0.5591,3,5,2,1
2005-02-26 04:00:00,1.7,275.0,5.2,233.0,122.0,2.3,75.1,0.5514,4,5,2,1
2005-02-26 05:00:00,1.3,275.0,3.6,161.0,115.0,3.8,66.2,0.5359,5,5,2,1
2005-02-26 06:00:00,0.9,275.0,2.7,137.0,103.0,4.6,60.5,0.5173,6,5,2,1
2005-02-26 07:00:00,1.0,275.0,1.9,144.0,108.0,5.7,54.3,0.5022,7,5,2,1
2005-02-26 08:00:00,1.0,275.0,3.9,182.0,124.0,6.2,51.3,0.488,8,5,2,1
2005-02-26 09:00:00,1.5,275.0,4.1,227.0,133.0,6.7,49.5,0.4892,9,5,2,1
2005-02-26 10:00:00,1.5,275.0,3.7,203.0,124.0,8.8,45.0,0.5114,10,5,2,1
2005-02-26 11:00:00,1.4,275.0,3.6,179.0,116.0,9.6,43.5,0.5202,11,5,2,1
2005-02-26 12:00:00,2.4,275.0,4.1,171.0,113.0,9.8,43.3,0.5238,12,5,2,1
2005-02-26 13:00:00,2.8,275.0,4.5,181.0,117.0,9.9,43.5,0.53,13,5,2,1
2005-02-26 14:00:00,2.9,275.0,4.5,175.0,118.0,9.8,44.1,0.5332,14,5,2,1
2005-02-26 15:00:00,2.6,275.0,2.9,148.0,108.0,9.7,45.1,0.5417,15,5,2,1
2005-02-26 16:00:00,2.5,275.0,3.1,132.0,98.0,9.0,47.3,0.542,16,5,2,1
2005-02-26 17:00:00,2.7,275.0,3.9,162.0,117.0,7.4,56.0,0.5797,17,5,2,1
2005-02-26 18:00:00,2.8,275.0,4.2,185.0,126.0,6.4,61.7,0.5956,18,5,2,1
2005-02-26 19:00:00,3.0,275.0,5.2,234.0,142.0,6.8,58.0,0.5758,19,5,2,1
2005-02-26 20:00:00,3.7,275.0,10.2,275.0,157.0,7.3,56.7,0.5806,20,5,2,1
2005-02-26 21:00:00,3.5,275.0,8.1,272.0,161.0,7.2,56.7,0.579,21,5,2,1
2005-02-26 22:00:00,3.8,275.0,8.5,331.0,169.0,6.7,59.1,0.5848,22,5,2,1
2005-02-26 23:00:00,4.3,275.0,10.7,347.0,166.0,5.9,62.1,0.5808,23,5,2,1
2005-02-27 00:00:00,4.8,275.0,11.5,488.0,189.0,6.3,60.4,0.5811,0,6,2,1
2005-02-27 01:00:00,4.2,275.0,9.5,404.0,184.0,5.5,60.2,0.5458,1,6,2,1
2005-02-27 02:00:00,3.3,275.0,5.3,255.0,145.0,4.6,64.4,0.5525,2,6,2,1
2005-02-27 03:00:00,3.0,275.0,5.8,214.5,132.0,3.5,68.8,0.5458,3,6,2,1
2005-02-27 04:00:00,2.0,275.0,4.6,174.0,119.0,2.8,70.9,0.5383,4,6,2,1
2005-02-27 05:00:00,1.0,275.0,2.7,108.0,87.0,3.7,65.9,0.5295,5,6,2,1
2005-02-27 06:00:00,0.9,275.0,3.1,107.0,77.0,1.6,74.3,0.5168,6,6,2,1
2005-02-27 07:00:00,1.1,275.0,3.2,188.0,112.0,1.4,76.3,0.5261,7,6,2,1
2005-02-27 08:00:00,1.1,275.0,3.6,225.0,118.0,2.5,69.5,0.5172,8,6,2,1
2005-02-27 09:00:00,1.2,275.0,3.7,208.0,124.0,3.7,64.8,0.5208,9,6,2,1
2005-02-27 10:00:00,1.7,275.0,6.4,270.0,144.0,7.8,49.9,0.5307,10,6,2,1
2005-02-27 11:00:00,1.6,275.0,5.2,202.0,128.0,11.2,37.1,0.4936,11,6,2,1
2005-02-27 12:00:00,1.4,275.0,3.9,168.0,120.0,12.6,30.6,0.446,12,6,2,1
2005-02-27 13:00:00,1.8,275.0,4.1,191.0,131.0,10.3,32.9,0.4131,13,6,2,1
2005-02-27 14:00:00,1.1,275.0,2.5,149.0,115.0,10.0,35.5,0.4346,14,6,2,1
2005-02-27 15:00:00,0.9,275.0,2.2,101.0,82.0,8.8,40.0,0.4538,15,6,2,1
2005-02-27 16:00:00,1.1,275.0,2.3,134.0,100.0,8.3,40.3,0.4431,16,6,2,1
2005-02-27 17:00:00,1.1,275.0,2.4,150.0,111.0,7.9,38.9,0.4141,17,6,2,1
2005-02-27 18:00:00,1.2,275.0,2.9,188.0,132.0,6.8,41.0,0.4072,18,6,2,1
2005-02-27 19:00:00,1.6,275.0,4.9,254.0,155.0,6.0,42.0,0.3962,19,6,2,1
2005-02-27 20:00:00,2.6,275.0,6.8,324.0,181.0,5.5,43.5,0.3963,20,6,2,1
2005-02-27 21:00:00,1.5,275.0,3.1,238.0,155.0,4.6,46.8,0.4001,21,6,2,1
2005-02-27 22:00:00,1.0,275.0,2.1,128.0,105.0,4.5,48.0,0.4085,22,6,2,1
2005-02-27 23:00:00,1.3,275.0,3.9,169.0,119.0,4.3,48.6,0.4069,23,6,2,1
2005-02-28 00:00:00,1.6,275.0,3.8,215.0,150.0,4.0,50.0,0.4115,0,0,2,0
2005-02-28 01:00:00,1.0,275.0,1.8,111.0,94.0,4.0,52.9,0.4338,1,0,2,0
2005-02-28 02:00:00,0.6,275.0,1.0,60.0,56.0,4.0,51.0,0.42,2,0,2,0
2005-02-28 03:00:00,0.4,275.0,0.6,44.5,42.0,3.9,48.1,0.393,3,0,2,0
2005-02-28 04:00:00,0.3,275.0,0.4,29.0,28.0,3.8,48.0,0.3879,4,0,2,0
2005-02-28 05:00:00,0.3,275.0,0.3,25.0,25.0,3.6,50.3,0.4022,5,0,2,0
2005-02-28 06:00:00,0.3,275.0,0.2,34.0,31.0,2.8,52.6,0.3972,6,0,2,0
2005-02-28 07:00:00,0.4,275.0,0.7,89.0,66.0,2.5,52.7,0.3908,7,0,2,0
2005-02-28 08:00:00,1.0,275.0,2.6,212.0,111.0,2.7,50.5,0.3804,8,0,2,0
2005-02-28 09:00:00,1.2,275.0,3.1,216.0,122.0,2.7,49.4,0.3714,9,0,2,0
2005-02-28 10:00:00,1.0,275.0,2.3,191.0,115.0,3.3,45.2,0.354,10,0,2,0
2005-02-28 11:00:00,0.9,275.0,2.0,200.0,123.0,3.1,43.3,0.3354,11,0,2,0
2005-02-28 12:00:00,0.8,275.0,2.0,164.0,119.0,3.7,38.8,0.3123,12,0,2,0
2005-02-28 13:00:00,1.1,275.0,3.1,185.0,125.0,4.0,36.8,0.3016,13,0,2,0
2005-02-28 14:00:00,1.0,275.0,2.9,156.0,110.0,3.7,35.0,0.2823,14,0,2,0
2005-02-28 15:00:00,0.8,275.0,2.1,155.0,111.0,3.4,32.4,0.2563,15,0,2,0
2005-02-28 16:00:00,0.9,275.0,2.5,158.0,114.0,3.3,33.1,0.2592,16,0,2,0
2005-02-28 17:00:00,0.9,275.0,2.8,166.0,114.0,2.6,35.1,0.2618,17,0,2,0
2005-02-28 18:00:00,2.0,275.0,6.7,268.0,140.0,2.1,36.6,0.2634,18,0,2,0
2005-02-28 19:00:00,2.4,275.0,8.1,309.0,141.0,1.6,37.9,0.2645,19,0,2,0
2005-02-28 20:00:00,2.5,275.0,7.4,297.0,142.0,1.4,38.0,0.2615,20,0,2,0
2005-02-28 21:00:00,1.6,275.0,3.6,225.0,123.0,1.0,36.6,0.2456,21,0,2,0
2005-02-28 22:00:00,0.9,275.0,1.9,122.0,90.0,1.1,35.4,0.2382,22,0,2,0
2005-02-28 23:00:00,0.7,275.0,1.4,100.0,79.0,1.0,34.3,0.2292,23,0,2,0
2005-03-01 00:00:00,0.6,275.0,1.2,86.0,69.0,1.0,37.4,0.2487,0,1,3,0
2005-03-01 01:00:00,0.6,275.0,0.9,71.0,60.0,0.7,41.2,0.2693,1,1,3,0
2005-03-01 02:00:00,0.4,275.0,0.6,39.0,37.0,0.2,40.6,0.2566,2,1,3,0
2005-03-01 03:00:00,0.2,275.0,0.2,34.0,32.0,0.1,40.0,0.2499,3,1,3,0
2005-03-01 04:00:00,0.2,275.0,0.2,29.0,27.0,-0.1,37.5,0.2326,4,1,3,0
2005-03-01 05:00:00,0.2,275.0,0.3,32.0,30.0,-0.3,38.4,0.2347,5,1,3,0
2005-03-01 06:00:00,0.2,275.0,0.3,37.0,33.0,-0.6,40.1,0.2404,6,1,3,0
2005-03-01 07:00:00,0.5,275.0,1.0,134.0,84.0,-0.6,41.4,0.2478,7,1,3,0
2005-03-01 08:00:00,1.5,275.0,5.2,358.0,147.0,-0.2,40.2,0.2478,8,1,3,0
2005-03-01 09:00:00,1.9,275.0,6.1,354.0,143.0,0.6,36.8,0.2388,9,1,3,0
2005-03-01 10:00:00,1.4,275.0,3.6,284.0,122.0,2.8,30.3,0.2294,10,1,3,0
2005-03-01 11:00:00,0.9,275.0,2.3,213.0,109.0,3.1,29.1,0.224,11,1,3,0
2005-03-01 12:00:00,0.7,275.0,1.9,174.0,95.0,3.3,29.2,0.2288,12,1,3,0
2005-03-01 13:00:00,0.8,275.0,2.6,157.0,94.0,3.1,31.0,0.2386,13,1,3,0
2005-03-01 14:00:00,1.0,275.0,3.1,178.0,102.0,3.2,30.8,0.2399,14,1,3,0
2005-03-01 15:00:00,0.9,275.0,2.7,187.0,107.0,3.3,31.5,0.2464,15,1,3,0
2005-03-01 16:00:00,1.0,275.0,3.0,198.0,113.0,4.1,28.6,0.2363,16,1,3,0
2005-03-01 17:00:00,0.9,275.0,3.0,186.0,110.0,3.9,29.2,0.2378,17,1,3,0
2005-03-01 18:00:00,1.4,275.0,5.0,203.0,116.0,1.9,35.0,0.2494,18,1,3,0
2005-03-01 19:00:00,2.1,275.0,7.5,313.0,148.0,1.8,35.4,0.2497,19,1,3,0
2005-03-01 20:00:00,2.8,275.0,9.5,342.0,156.0,1.4,36.5,0.2503,20,1,3,0
2005-03-01 21:00:00,2.2,275.0,5.3,310.0,159.0,0.8,36.3,0.2388,21,1,3,0
2005-03-01 22:00:00,1.0,275.0,2.4,165.0,116.0,0.6,34.1,0.221,22,1,3,0
2005-03-01 23:00:00,1.1,275.0,2.5,152.0,110.0,0.3,31.9,0.2031,23,1,3,0
2005-03-02 00:00:00,0.9,275.0,2.2,141.0,102.0,0.2,30.2,0.191,0,2,3,0
2005-03-02 01:00:00,0.8,275.0,1.5,122.0,93.0,0.0,29.7,0.1847,1,2,3,0
2005-03-02 02:00:00,0.6,275.0,1.3,79.0,67.0,-0.1,31.9,0.1975,2,2,3,0
2005-03-02 03:00:00,0.5,275.0,0.9,80.0,71.0,-1.1,41.4,0.2379,3,2,3,0
2005-03-02 04:00:00,0.45,275.0,0.7,81.0,75.0,-1.4,44.9,0.2536,4,2,3,0
2005-03-02 05:00:00,0.4,275.0,0.9,77.0,73.0,-1.3,46.3,0.2635,5,2,3,0
2005-03-02 06:00:00,0.5,275.0,1.4,124.0,96.0,-1.2,47.2,0.27,6,2,3,0
2005-03-02 07:00:00,0.7,275.0,3.5,159.0,110.0,-1.3,47.5,0.2702,7,2,3,0
2005-03-02 08:00:00,2.4,275.0,11.0,396.0,150.0,-1.9,51.4,0.2801,8,2,3,0
2005-03-02 09:00:00,2.8,275.0,12.4,479.0,169.0,-0.5,45.9,0.2763,9,2,3,0
2005-03-02 10:00:00,2.0,275.0,8.3,438.0,181.0,4.6,32.5,0.2783,10,2,3,0
2005-03-02 11:00:00,2.2,275.0,8.9,466.0,187.0,7.5,24.3,0.2528,11,2,3,0
2005-03-02 12:00:00,1.4,275.0,5.7,288.0,146.0,9.6,18.8,0.2246,12,2,3,0
2005-03-02 13:00:00,1.2,275.0,5.5,205.0,131.0,9.3,18.4,0.2157,13,2,3,0
2005-03-02 14:00:00,1.9,275.0,9.0,311.0,161.0,9.7,18.6,0.2244,14,2,3,0
2005-03-02 15:00:00,1.3,275.0,6.3,246.0,143.0,10.1,16.7,0.2062,15,2,3,0
2005-03-02 16:00:00,2.0,275.0,9.1,356.0,176.0,11.8,13.5,0.1862,16,2,3,0
2005-03-02 17:00:00,2.0,275.0,8.4,397.0,178.0,11.6,15.3,0.2086,17,2,3,0
2005-03-02 18:00:00,3.4,275.0,17.5,579.0,207.0,9.1,19.2,0.2225,18,2,3,0
2005-03-02 19:00:00,5.1,275.0,23.3,819.0,240.0,7.2,25.6,0.2611,19,2,3,0
2005-03-02 20:00:00,5.3,275.0,19.0,754.0,236.0,6.1,34.0,0.3237,20,2,3,0
2005-03-02 21:00:00,2.8,275.0,11.1,473.0,199.0,5.1,36.4,0.323,21,2,3,0
2005-03-02 22:00:00,1.6,275.0,6.2,300.0,170.0,4.8,39.6,0.344,22,2,3,0
2005-03-02 23:00:00,1.4,275.0,5.0,235.0,153.0,5.0,39.6,0.3479,23,2,3,0
2005-03-03 00:00:00,1.4,275.0,5.3,207.0,140.0,4.1,41.7,0.3456,0,3,3,0
2005-03-03 01:00:00,1.4,275.0,4.2,204.0,138.0,4.4,43.3,0.3656,1,3,3,0
2005-03-03 02:00:00,1.1,275.0,3.5,155.0,117.0,3.8,45.9,0.3728,2,3,3,0
2005-03-03 03:00:00,0.9,275.0,3.0,167.0,118.0,3.6,49.7,0.396,3,3,3,0
2005-03-03 04:00:00,1.0,275.0,4.1,179.0,119.0,3.4,56.3,0.4455,4,3,3,0
2005-03-03 05:00:00,1.0,275.0,4.0,143.0,108.0,2.9,67.9,0.5183,5,3,3,0
2005-03-03 06:00:00,1.2,275.0,5.1,212.0,121.0,2.8,74.1,0.5618,6,3,3,0
2005-03-03 07:00:00,1.4,275.0,6.7,263.0,136.0,2.9,75.6,0.5742,7,3,3,0
2005-03-03 08:00:00,3.0,275.0,15.6,648.0,175.0,3.8,72.4,0.5867,8,3,3,0
2005-03-03 09:00:00,4.2,275.0,17.1,717.0,211.0,5.9,50.2,0.4706,9,3,3,0
2005-03-03 10:00:00,2.1,275.0,8.8,389.0,186.0,7.3,39.4,0.4035,10,3,3,0
2005-03-03 11:00:00,2.0,275.0,6.9,438.0,177.0,3.6,75.9,0.6055,11,3,3,0
2005-03-03 12:00:00,1.6,275.0,5.4,282.0,147.0,3.6,78.6,0.6283,12,3,3,0
2005-03-03 13:00:00,1.4,275.0,4.9,268.0,150.0,5.3,69.2,0.6213,13,3,3,0
2005-03-03 14:00:00,1.6,275.0,5.3,248.0,148.0,6.1,66.0,0.6255,14,3,3,0
2005-03-03 15:00:00,1.5,275.0,5.4,272.0,151.0,6.0,70.1,0.6577,15,3,3,0
2005-03-03 16:00:00,1.7,275.0,5.5,291.0,151.0,6.3,72.1,0.6907,16,3,3,0
2005-03-03 17:00:00,1.9,275.0,7.5,363.0,165.0,6.3,75.7,0.7252,17,3,3,0
2005-03-03 18:00:00,3.8,275.0,16.7,660.0,197.0,5.6,80.4,0.7382,18,3,3,0
2005-03-03 19:00:00,5.4,275.0,18.2,907.0,228.0,4.9,82.4,0.7201,19,3,3,0
2005-03-03 20:00:00,4.2,275.0,15.5,639.0,196.0,4.3,84.0,0.7051,20,3,3,0
2005-03-03 21:00:00,3.8,275.0,10.9,574.0,192.0,4.3,83.6,0.7025,21,3,3,0
2005-03-03 22:00:00,2.3,275.0,8.7,373.0,161.0,4.6,82.5,0.7066,22,3,3,0
2005-03-03 23:00:00,2.1,275.0,7.3,330.0,156.0,4.4,82.0,0.6938,23,3,3,0
2005-03-04 00:00:00,2.3,275.0,7.5,336.0,158.0,4.3,80.9,0.6791,0,4,3,0
2005-03-04 01:00:00,2.3,275.0,6.8,347.0,154.0,4.1,81.2,0.6721,1,4,3,0
2005-03-04 02:00:00,1.7,275.0,4.7,241.0,138.0,3.9,80.9,0.6613,2,4,3,0
2005-03-04 03:00:00,1.2,275.0,2.5,168.5,115.0,4.5,70.6,0.6004,3,4,3,0
2005-03-04 04:00:00,0.6,275.0,1.3,96.0,92.0,4.5,65.1,0.5547,4,4,3,0
2005-03-04 05:00:00,0.9,275.0,2.2,147.0,103.0,4.0,75.2,0.6161,5,4,3,0
2005-03-04 06:00:00,1.1,275.0,3.6,210.0,117.0,3.7,76.4,0.6164,6,4,3,0
2005-03-04 07:00:00,1.9,275.0,7.5,409.0,139.0,3.1,77.3,0.5985,7,4,3,0
2005-03-04 08:00:00,3.7,275.0,16.8,719.0,167.0,3.7,74.4,0.5992,8,4,3,0
2005-03-04 09:00:00,6.1,275.0,28.0,959.0,205.0,5.0,69.4,0.6118,9,4,3,0
2005-03-04 10:00:00,4.6,275.0,15.8,744.0,216.0,6.5,60.9,0.5919,10,4,3,0
2005-03-04 11:00:00,3.3,275.0,15.5,583.0,192.0,7.6,59.8,0.6245,11,4,3,0
2005-03-04 12:00:00,3.3,275.0,14.9,597.0,188.0,8.6,57.6,0.6471,12,4,3,0
2005-03-04 13:00:00,3.4,275.0,16.4,550.0,189.0,10.9,52.4,0.6826,13,4,3,0
2005-03-04 14:00:00,3.6,275.0,15.6,499.0,192.0,12.3,48.3,0.6871,14,4,3,0
2005-03-04 15:00:00,3.9,275.0,16.1,470.0,194.0,12.5,43.4,0.6298,15,4,3,0
2005-03-04 16:00:00,4.8,275.0,16.6,568.0,217.0,11.9,42.3,0.5902,16,4,3,0
2005-03-04 17:00:00,3.9,275.0,15.9,525.0,178.0,12.3,41.2,0.5867,17,4,3,0
2005-03-04 18:00:00,3.6,275.0,13.3,481.0,183.0,10.8,48.1,0.6235,18,4,3,0
2005-03-04 19:00:00,3.6,275.0,14.9,414.0,189.0,8.9,52.5,0.5996,19,4,3,0
2005-03-04 20:00:00,4.6,275.0,18.5,565.0,225.0,8.4,54.7,0.6057,20,4,3,0
2005-03-04 21:00:00,2.3,275.0,7.9,303.0,175.0,7.5,58.7,0.6112,21,4,3,0
2005-03-04 22:00:00,1.6,275.0,5.0,221.0,153.0,6.9,60.0,0.5977,22,4,3,0
2005-03-04 23:00:00,1.8,275.0,6.5,260.0,156.0,6.6,61.3,0.5995,23,4,3,0
2005-03-05 00:00:00,2.2,275.0,6.0,327.0,172.0,6.3,59.8,0.5761,0,5,3,1
2005-03-05 01:00:00,2.1,275.0,6.8,344.0,164.0,5.4,65.8,0.5935,1,5,3,1
2005-03-05 02:00:00,1.7,275.0,4.0,270.0,157.0,5.8,59.6,0.5523,2,5,3,1
2005-03-05 03:00:00,1.5,275.0,4.4,230.5,146.5,4.9,62.6,0.5477,3,5,3,1
2005-03-05 04:00:00,1.3,275.0,4.0,191.0,136.0,4.4,63.9,0.5385,4,5,3,1
2005-03-05 05:00:00,1.1,275.0,3.5,136.0,110.0,4.2,62.5,0.5191,5,5,3,1
2005-03-05 06:00:00,1.1,275.0,4.3,194.0,128.0,3.1,68.6,0.5302,6,5,3,1
2005-03-05 07:00:00,0.8,275.0,2.0,168.0,132.0,4.6,54.6,0.4682,7,5,3,1
2005-03-05 08:00:00,1.3,275.0,6.1,254.0,156.0,5.0,54.5,0.4788,8,5,3,1
2005-03-05 09:00:00,2.3,275.0,8.7,410.0,185.0,7.0,48.1,0.4847,9,5,3,1
2005-03-05 10:00:00,1.1,275.0,3.1,166.0,121.0,10.0,37.7,0.4643,10,5,3,1
2005-03-05 11:00:00,1.1,275.0,5.2,162.0,117.0,13.0,30.3,0.452,11,5,3,1
2005-03-05 12:00:00,1.5,275.0,5.3,188.0,133.0,14.0,28.1,0.4476,12,5,3,1
2005-03-05 13:00:00,1.6,275.0,6.7,199.0,136.0,13.3,28.9,0.4399,13,5,3,1
2005-03-05 14:00:00,2.2,275.0,8.3,272.0,162.0,13.4,29.0,0.4436,14,5,3,1
2005-03-05 15:00:00,1.5,275.0,5.9,180.0,132.0,13.5,28.3,0.4374,15,5,3,1
2005-03-05 16:00:00,1.8,275.0,7.3,255.0,162.0,13.0,29.7,0.442,16,5,3,1
2005-03-05 17:00:00,2.0,275.0,8.4,251.0,159.0,11.6,38.7,0.5271,17,5,3,1
2005-03-05 18:00:00,1.9,275.0,7.7,258.0,156.0,8.6,56.3,0.6312,18,5,3,1
2005-03-05 19:00:00,2.5,275.0,9.1,344.0,177.0,8.5,57.9,0.6435,19,5,3,1
2005-03-05 20:00:00,2.6,275.0,10.9,380.0,185.0,7.8,63.4,0.6735,20,5,3,1
2005-03-05 21:00:00,3.2,275.0,10.2,464.0,199.0,7.2,69.5,0.7084,21,5,3,1
2005-03-05 22:00:00,2.2,275.0,7.8,304.0,166.0,6.5,74.7,0.7248,22,5,3,1
2005-03-05 23:00:00,1.9,275.0,7.0,258.0,152.0,6.5,73.9,0.7224,23,5,3,1
2005-03-06 00:00:00,2.4,275.0,9.2,358.0,170.0,6.8,72.1,0.7143,0,6,3,1
2005-03-06 01:00:00,1.8,275.0,4.6,278.0,160.0,7.0,60.0,0.6055,1,6,3,1
2005-03-06 02:00:00,0.9,275.0,2.1,116.0,100.0,7.2,47.8,0.487,2,6,3,1
2005-03-06 03:00:00,0.8,275.0,1.5,88.0,78.5,7.2,47.3,0.483,3,6,3,1
2005-03-06 04:00:00,0.7,275.0,1.3,60.0,57.0,6.8,52.9,0.5245,4,6,3,1
2005-03-06 05:00:00,0.6,275.0,0.8,51.0,48.0,5.8,65.0,0.6029,5,6,3,1
2005-03-06 06:00:00,0.5,275.0,0.6,33.0,32.0,5.8,59.4,0.5502,6,6,3,1
2005-03-06 07:00:00,0.6,275.0,1.1,80.0,72.0,5.5,58.3,0.529,7,6,3,1
2005-03-06 08:00:00,0.6,275.0,1.0,103.0,86.0,5.9,54.8,0.5119,8,6,3,1
2005-03-06 09:00:00,0.7,275.0,1.5,93.0,79.0,7.3,48.7,0.5007,9,6,3,1
2005-03-06 10:00:00,0.7,275.0,1.4,108.0,87.0,9.4,39.9,0.4707,10,6,3,1
2005-03-06 11:00:00,0.9,275.0,2.0,107.0,85.0,11.2,33.8,0.449,11,6,3,1
2005-03-06 12:00:00,1.0,275.0,2.3,122.0,97.0,12.3,29.9,0.4255,12,6,3,1
2005-03-06 13:00:00,1.0,275.0,2.6,122.0,96.0,14.8,23.7,0.3945,13,6,3,1
2005-03-06 14:00:00,1.4,275.0,6.7,156.0,113.0,13.1,26.6,0.399,14,6,3,1
2005-03-06 15:00:00,3.0,275.0,13.3,246.0,163.0,13.3,25.7,0.3914,15,6,3,1
2005-03-06 16:00:00,1.5,275.0,4.0,205.0,146.0,12.0,27.7,0.3885,16,6,3,1
2005-03-06 17:00:00,1.7,275.0,5.3,257.0,167.0,11.5,30.1,0.4067,17,6,3,1
2005-03-06 18:00:00,2.3,275.0,8.6,228.0,162.0,10.1,33.2,0.4115,18,6,3,1
2005-03-06 19:00:00,2.5,275.0,6.2,321.0,194.0,8.6,38.1,0.4282,19,6,3,1
